Date,Open,High,Low,Close,Volume
"Thursday, April 11, 2013",61.93,62.57,61.6,62.05,11736299
"Friday, April 12, 2013",62.02,62.02,61.3,61.4,8525897
"Monday, April 15, 2013",60.98,61.13,59.94,59.98,11339958
"Tuesday, April 16, 2013",60.22,60.94,60.08,60.89,10920394
"Wednesday, April 17, 2013",60.04,60.09,56.87,57.54,33751924
"Thursday, April 18, 2013",57.86,57.97,55.68,56.01,23796308
"Friday, April 19, 2013",55.43,57.09,55.01,55.79,21759744
"Monday, April 22, 2013",56.14,57.46,55.9,56.95,15354206
"Tuesday, April 23, 2013",57.71,58.34,56.97,58.02,23722708
"Wednesday, April 24, 2013",56.23,59.32,56.07,57.92,34636912
"Thursday, April 25, 2013",58.79,59.13,58.14,58.34,13744165
"Friday, April 26, 2013",58.54,59.82,58.32,59.6,27295570
"Monday, April 29, 2013",60.08,61.95,60,61.45,22868730
"Tuesday, April 30, 2013",62.16,63.61,61.72,63.25,24697766
"Wednesday, May 1, 2013",63.5,63.56,62.06,62.76,18112672
"Thursday, May 2, 2013",63.14,64.08,62.95,63.65,15072312
"Friday, May 3, 2013",64.47,64.75,64.16,64.28,12911684
"Monday, May 6, 2013",65.14,66.03,64.9,65.82,17737166
"Tuesday, May 7, 2013",66.46,66.54,64.81,65.52,17276868
"Wednesday, May 8, 2013",65.62,66.48,65.12,66.26,16878434
"Thursday, May 9, 2013",65.7,66.14,65.08,65.25,14241068
"Friday, May 10, 2013",65.43,65.67,64.35,64.71,11958926
"Monday, May 13, 2013",64.5,65.41,64.5,64.96,11325330
"Tuesday, May 14, 2013",64.84,65.03,63.16,63.41,15968420
"Wednesday, May 15, 2013",62.74,63,60.34,61.26,26486156
"Thursday, May 16, 2013",60.4,62.55,59.84,62.08,21552354
"Friday, May 17, 2013",62.71,62.87,61.57,61.89,15288547
"Monday, May 20, 2013",61.68,63.69,61.44,63.28,16127712
"Tuesday, May 21, 2013",62.56,63.64,62.03,62.81,16296320
"Wednesday, May 22, 2013",63.4,64.05,62.6,63.05,15830694
"Thursday, May 23, 2013",62.29,63.74,62.26,63.16,12620748
"Friday, May 24, 2013",62.94,63.67,62.91,63.59,9872377
"Tuesday, May 28, 2013",64.29,64.44,62.98,63.06,13790884
"Wednesday, May 29, 2013",62.89,63.93,62.77,63.56,11813667
"Thursday, May 30, 2013",63.66,64.93,63.5,64.51,12632664
"Friday, May 31, 2013",64.64,65.3,64.21,64.25,13725006
"Monday, June 3, 2013",64.35,64.62,63.21,64.39,13298263
"Tuesday, June 4, 2013",64.74,64.92,63.91,64.19,10454503
"Wednesday, June 5, 2013",63.66,64.39,63.39,63.59,10378191
"Thursday, June 6, 2013",63.59,63.86,62.01,62.64,14895494
"Friday, June 7, 2013",62.33,63.32,61.82,63.12,14455098
"Monday, June 10, 2013",63.54,64.15,62.4,62.7,16084149
"Tuesday, June 11, 2013",62.29,63.25,61.9,62.51,10228003
"Wednesday, June 12, 2013",62.79,63.04,61.64,61.74,9479524
"Thursday, June 13, 2013",61.76,62.45,61.25,62.28,10218298
"Friday, June 14, 2013",62.2,62.33,61.21,61.44,9717273
"Monday, June 17, 2013",61.62,62.24,61.48,61.71,9265779
"Tuesday, June 18, 2013",61.65,62.13,61.46,61.68,6970064
"Wednesday, June 19, 2013",61.58,61.67,60.43,60.43,11108255
"Thursday, June 20, 2013",59.94,60.85,59.31,59.55,12767794
"Friday, June 21, 2013",59.84,60,58.3,59.07,17187478
"Monday, June 24, 2013",58.2,58.38,56.86,57.51,17169490
"Tuesday, June 25, 2013",57.96,58.26,56.98,57.52,11226398
"Wednesday, June 26, 2013",57.66,57.83,56.52,56.87,13140939
"Thursday, June 27, 2013",57,57.34,56.22,56.25,12050007
"Friday, June 28, 2013",55.9,57.18,55.55,56.65,20665632
"Monday, July 1, 2013",57.56,58.9,57.32,58.46,13970435
"Tuesday, July 2, 2013",58.57,60.23,58.5,59.78,16788796
"Wednesday, July 3, 2013",60.14,60.43,59.64,60.11,8604594
"Friday, July 5, 2013",60.05,60.47,59.34,59.63,9788680
"Monday, July 8, 2013",60.01,60.14,58.66,59.29,10654060
"Tuesday, July 9, 2013",59.12,60.5,58.63,60.34,12596034
"Wednesday, July 10, 2013",59.94,60.69,59.75,60.1,10050117
"Thursday, July 11, 2013",60.43,61.18,60.17,61.04,11659852
"Friday, July 12, 2013",61.12,61.4,60.49,60.93,9987209
"Monday, July 15, 2013",60.72,61.64,60.69,61.06,8649015
"Tuesday, July 16, 2013",60.92,61.53,60.6,61.46,7733481
"Wednesday, July 17, 2013",61.34,61.75,61.17,61.47,7109152
"Thursday, July 18, 2013",61.9,62.12,61.52,61.68,7822974
"Friday, July 19, 2013",61.99,62,60.62,60.71,9599245
"Monday, July 22, 2013",61.36,61.39,60.78,60.9,7428228
"Tuesday, July 23, 2013",60.86,60.99,59.82,59.86,13192629
"Wednesday, July 24, 2013",62.7,63.51,62.18,62.93,21144832
"Thursday, July 25, 2013",62.93,63.06,62.26,62.64,8202948
"Friday, July 26, 2013",62.19,63.01,62.05,63,7152679
"Monday, July 29, 2013",62.91,64.28,62.89,63.97,8872900
"Tuesday, July 30, 2013",64.29,65.31,64.18,64.76,11050795
"Wednesday, July 31, 2013",65,65.33,64.2,64.65,11534193
"Thursday, August 1, 2013",65.04,65.26,64.75,65.24,7366046
"Friday, August 2, 2013",65.43,66.12,65.24,66.08,9813618
"Monday, August 5, 2013",66.37,67.24,66.02,67.06,11387656
"Tuesday, August 6, 2013",66.86,67.41,66.02,66.46,11961220
"Wednesday, August 7, 2013",66.24,66.71,65.97,66.43,10673424
"Thursday, August 8, 2013",66.29,66.3,65.42,65.86,9142834
"Friday, August 9, 2013",65.52,65.78,64.81,64.92,9557887
"Monday, August 12, 2013",65.27,66.95,65.23,66.77,13015470
"Tuesday, August 13, 2013",67.29,70.67,66.86,69.94,31497848
"Wednesday, August 14, 2013",71.13,72.04,70.49,71.21,27013272
"Thursday, August 15, 2013",70.99,71.77,69.87,71.13,17510500
"Friday, August 16, 2013",71.43,71.85,71.27,71.76,12939408
"Monday, August 19, 2013",72.06,73.39,72,72.53,18232784
"Tuesday, August 20, 2013",72.78,72.94,71.55,71.58,12810249
"Wednesday, August 21, 2013",71.88,72.45,71.6,71.77,11995615
"Thursday, August 22, 2013",72.14,72.23,71.17,71.85,8721668
"Friday, August 23, 2013",71.82,71.91,71.34,71.57,7954603
"Monday, August 26, 2013",71.54,72.89,71.5,71.85,11820150
"Tuesday, August 27, 2013",71.14,71.79,69.47,69.8,15149587
"Wednesday, August 28, 2013",69.43,70.83,69.43,70.13,10985954
"Thursday, August 29, 2013",70.25,70.93,70.16,70.24,8559102
"Friday, August 30, 2013",70.29,70.42,69.5,69.6,9728684
"Tuesday, September 3, 2013",70.43,71.51,69.62,69.8,11860738
"Wednesday, September 4, 2013",71.43,71.75,70.9,71.24,12322554
"Thursday, September 5, 2013",71.51,71.53,70.52,70.75,8441697
"Friday, September 6, 2013",71.24,71.34,69.99,71.17,12840179
"Monday, September 9, 2013",72.14,72.56,71.93,72.31,12167369
"Tuesday, September 10, 2013",72.34,72.49,69.93,70.66,26542696
"Wednesday, September 11, 2013",66.72,67.67,66.4,66.82,32096208
"Thursday, September 12, 2013",66.91,67.91,66.57,67.53,14430353
"Friday, September 13, 2013",67.14,67.4,66.39,66.41,10672634
"Monday, September 16, 2013",65.86,65.94,63.89,64.3,19591096
"Tuesday, September 17, 2013",63.93,65.67,63.93,65.05,14263539
"Wednesday, September 18, 2013",66.21,66.62,65.81,66.38,16316472
"Thursday, September 19, 2013",67.26,67.98,67.04,67.47,14447816
"Friday, September 20, 2013",68.36,68.36,66.57,66.77,24975046
"Monday, September 23, 2013",70.86,70.99,68.94,70.09,27218076
"Tuesday, September 24, 2013",70.71,70.78,69.69,69.87,13012249
"Wednesday, September 25, 2013",69.85,69.95,68.78,68.79,11319881
"Thursday, September 26, 2013",69.43,69.79,69.13,69.46,8472169
"Friday, September 27, 2013",69.11,69.24,68.67,68.96,8144247
"Monday, September 30, 2013",68.12,68.81,67.77,68.11,9291344
"Tuesday, October 1, 2013",68.35,69.88,68.34,69.71,12638665
"Wednesday, October 2, 2013",69.39,70.26,69.11,69.94,10327986
"Thursday, October 3, 2013",70.07,70.34,68.68,69.06,11526929
"Friday, October 4, 2013",69.07,69.23,68.37,69,9245340
"Monday, October 7, 2013",69.49,70.38,69.34,69.68,11153301
"Tuesday, October 8, 2013",69.94,70.09,68.65,68.71,10389858
"Wednesday, October 9, 2013",69.23,69.68,68.33,69.51,10775888
"Thursday, October 10, 2013",70.22,70.34,69.58,69.95,9950070
"Friday, October 11, 2013",69.57,70.55,69.31,70.4,9562134
"Monday, October 14, 2013",69.93,71.08,69.91,70.86,9353506
"Tuesday, October 15, 2013",71.13,71.71,70.79,71.24,11431229
"Wednesday, October 16, 2013",71.53,71.79,71.32,71.59,8967859
"Thursday, October 17, 2013",71.43,72.11,71.38,72.07,9056905
"Friday, October 18, 2013",72.3,72.75,72.24,72.7,10376510
"Monday, October 21, 2013",73.07,74.9,73.07,74.48,14218135
"Tuesday, October 22, 2013",75.16,75.49,72.58,74.27,19073680
"Wednesday, October 23, 2013",74.14,75.1,74.14,74.99,11204446
"Thursday, October 24, 2013",75,76.07,74.64,75.99,13741585
"Friday, October 25, 2013",75.9,76.18,75.02,75.14,12064019
"Monday, October 28, 2013",75.61,75.86,74.74,75.7,19658588
"Tuesday, October 29, 2013",76.61,77.04,73.51,73.81,22707444
"Wednesday, October 30, 2013",74.23,75.36,73.86,74.99,12648671
"Thursday, October 31, 2013",75,75.36,74.47,74.67,9846255
"Friday, November 1, 2013",74.91,74.97,73.69,74.29,9817472
"Monday, November 4, 2013",74.45,75.26,74.12,75.25,8736719
"Tuesday, November 5, 2013",74.92,75.56,74.71,75.06,9481153
"Wednesday, November 6, 2013",74.88,74.98,74.03,74.42,7977736
"Thursday, November 7, 2013",74.23,74.74,73.2,73.21,9379300
"Friday, November 8, 2013",73.51,74.45,73.23,74.37,9975649
"Monday, November 11, 2013",74.28,74.52,73.49,74.15,8123329
"Tuesday, November 12, 2013",73.86,74.85,73.86,74.29,7302093
"Wednesday, November 13, 2013",74,74.61,73.85,74.38,7043561
"Thursday, November 14, 2013",74.72,75.61,74.55,75.45,10086441
"Friday, November 15, 2013",75.22,75.58,74.93,75,11354252
"Monday, November 18, 2013",74.98,75.31,74.03,74.09,8748032
"Tuesday, November 19, 2013",74.15,74.77,74,74.22,7462101
"Wednesday, November 20, 2013",74.15,74.35,73.48,73.57,6935114
"Thursday, November 21, 2013",73.94,74.46,73.38,74.45,9358123
"Friday, November 22, 2013",74.23,74.59,74.08,74.26,7990176
"Monday, November 25, 2013",74.43,75.12,74.43,74.82,8192629
"Tuesday, November 26, 2013",74.87,76.59,74.86,76.2,14335104
"Wednesday, November 27, 2013",76.61,78,76.2,77.99,12980263
"Friday, November 29, 2013",78.53,79.76,78.26,79.44,11361745
"Monday, December 2, 2013",79.71,80.62,78.69,78.75,16876556
"Tuesday, December 3, 2013",79.71,80.91,79.67,80.9,16105962
"Wednesday, December 4, 2013",80.8,81.31,80.12,80.71,13493238
"Thursday, December 5, 2013",81.84,82.16,80.92,81.13,15985045
"Friday, December 6, 2013",80.83,80.96,79.94,80,12298336
"Monday, December 9, 2013",80.14,81.37,80.13,80.92,11446219
"Tuesday, December 10, 2013",80.51,81.13,80.17,80.79,9938230
"Wednesday, December 11, 2013",80.98,81.57,79.96,80.19,12847099
"Thursday, December 12, 2013",80.32,80.76,80,80.08,9367474
"Friday, December 13, 2013",80.35,80.41,79.1,79.2,11886469
"Monday, December 16, 2013",79.29,80.38,79.29,79.64,10092636
"Tuesday, December 17, 2013",79.4,79.92,79.05,79.28,8210807
"Wednesday, December 18, 2013",78.53,78.78,76.97,78.68,20209400
"Thursday, December 19, 2013",78.48,78.57,77.68,77.78,11462767
"Friday, December 20, 2013",77.91,78.8,77.83,78.43,15586205
"Monday, December 23, 2013",81.13,81.53,80.39,81.44,17903832
"Tuesday, December 24, 2013",81.41,81.7,80.86,81.1,5984105
"Thursday, December 26, 2013",81.16,81.36,80.48,80.56,7286005
"Friday, December 27, 2013",80.55,80.63,79.93,80.01,8067331
"Monday, December 30, 2013",79.64,80.01,78.9,79.22,9058246
"Tuesday, December 31, 2013",79.17,80.18,79.14,80.15,7974196
"Thursday, January 2, 2014",79.38,79.58,78.86,79.02,8398851
"Friday, January 3, 2014",79,79.1,77.2,77.28,14043410
"Monday, January 6, 2014",76.78,78.11,76.23,77.7,14765593
"Tuesday, January 7, 2014",77.76,77.99,76.85,77.15,11347538
"Wednesday, January 8, 2014",76.97,77.94,76.96,77.64,9240955
"Thursday, January 9, 2014",78.11,78.12,76.48,76.65,9986457
"Friday, January 10, 2014",77.12,77.26,75.87,76.13,10902952
"Monday, January 13, 2014",75.71,77.5,75.7,76.53,13551549
"Tuesday, January 14, 2014",76.86,78.1,76.81,78.06,11962053
"Wednesday, January 15, 2014",79.07,80.03,78.81,79.62,14067517
"Thursday, January 16, 2014",79.29,79.55,78.81,79.18,8210190
"Friday, January 17, 2014",78.78,78.87,77.13,77.24,15489527
"Tuesday, January 21, 2014",77.29,78.58,77.2,78.44,11750792
"Wednesday, January 22, 2014",78.7,79.61,78.26,78.79,13602762
"Thursday, January 23, 2014",78.55,79.5,77.83,79.45,14425478
"Friday, January 24, 2014",79.14,79.37,77.82,78.01,15483491
"Monday, January 27, 2014",78.68,79.26,77.96,78.64,20602736
"Tuesday, January 28, 2014",72.7,73.57,71.72,72.36,38119083
"Wednesday, January 29, 2014",72,72.48,71.23,71.54,17991828
"Thursday, January 30, 2014",71.78,72.36,70.96,71.4,24251827
"Friday, January 31, 2014",70.73,71.65,70.51,71.51,16619492
"Monday, February 3, 2014",71.77,72.53,71.33,71.65,14374396
"Tuesday, February 4, 2014",72.27,72.78,71.82,72.68,13467649
"Wednesday, February 5, 2014",72.38,73.61,72.32,73.23,11760308
"Thursday, February 6, 2014",72.94,73.36,72.54,73.22,9213889
"Friday, February 7, 2014",74.46,74.7,73.91,74.24,13376943
"Monday, February 10, 2014",74.09,76,74,75.57,12350146
"Tuesday, February 11, 2014",75.8,76.82,75.64,76.57,10096036
"Wednesday, February 12, 2014",76.7,77.08,76.18,76.56,11018152
"Thursday, February 13, 2014",76.38,77.84,76.31,77.78,10994308
"Friday, February 14, 2014",77.5,78,77.32,77.71,9781148
"Tuesday, February 18, 2014",78,78.74,77.94,78,9329464
"Wednesday, February 19, 2014",77.79,78.13,76.34,76.77,11222060
"Thursday, February 20, 2014",76.11,76.71,75.57,75.88,10932729
"Friday, February 21, 2014",76.1,76.37,74.94,75.04,9965321
"Monday, February 24, 2014",74.72,75.7,74.63,75.36,10337850
"Tuesday, February 25, 2014",75.58,75.65,74.43,74.58,8321050
"Wednesday, February 26, 2014",74.8,75,73.66,73.91,9875898
"Thursday, February 27, 2014",73.88,75.54,73.72,75.38,10793903
"Friday, February 28, 2014",75.58,76.11,74.59,75.18,13296379
"Monday, March 3, 2014",74.74,75.81,74.69,75.39,8540642
"Tuesday, March 4, 2014",75.88,76.09,75.4,75.89,9269262
"Wednesday, March 5, 2014",75.84,76.39,75.59,76.05,7152217
"Thursday, March 6, 2014",76.11,76.35,75.44,75.82,6631873
"Friday, March 7, 2014",75.91,76,75.15,75.78,7916463
"Monday, March 10, 2014",75.48,76.19,75.48,75.85,6384490
"Tuesday, March 11, 2014",76.44,76.96,76.08,76.58,10028407
"Wednesday, March 12, 2014",76.34,76.76,76,76.66,7170780
"Thursday, March 13, 2014",76.78,77.09,75.59,75.81,9205087
"Friday, March 14, 2014",75.47,75.84,74.71,74.96,8471356
"Monday, March 17, 2014",75.32,75.71,75.12,75.25,7126582
"Tuesday, March 18, 2014",75.11,76,75.03,75.91,7487409
"Wednesday, March 19, 2014",76.04,76.61,75.57,75.89,8026994
"Thursday, March 20, 2014",75.71,76.1,75.34,75.53,7442791
"Friday, March 21, 2014",76.24,76.25,75.19,76.12,13373167
"Monday, March 24, 2014",76.89,77.21,76.44,77.03,12703553
"Tuesday, March 25, 2014",77.32,77.96,77.08,77.86,10081908
"Wednesday, March 26, 2014",78.16,78.43,76.98,77.11,10706032
"Thursday, March 27, 2014",77.11,77.36,76.45,76.78,7929668
"Friday, March 28, 2014",76.82,76.99,76.32,76.69,7163009
"Monday, March 31, 2014",77.03,77.26,76.56,76.68,6023884
"Tuesday, April 1, 2014",76.84,77.41,76.68,77.38,7169955
"Wednesday, April 2, 2014",77.48,77.64,77.18,77.51,6443553
"Thursday, April 3, 2014",77.38,77.5,76.81,76.97,5806873
"Friday, April 4, 2014",77.14,77.14,75.8,75.97,9830355
"Monday, April 7, 2014",75.46,75.84,74.56,74.78,10351790
"Tuesday, April 8, 2014",75.01,75.16,74.1,74.78,8710269
"Wednesday, April 9, 2014",74.69,75.78,74.57,75.76,7363246
"Thursday, April 10, 2014",75.81,76.03,74.74,74.78,8558974
"Friday, April 11, 2014",74.17,74.69,73.88,74.23,9710716
"Monday, April 14, 2014",74.54,74.59,73.89,74.53,7349311
"Tuesday, April 15, 2014",74.28,74.52,73.05,73.99,9517511
"Wednesday, April 16, 2014",74.04,74.44,73.45,74.14,7676142
"Thursday, April 17, 2014",74.29,75.39,74.17,74.99,10158103
"Monday, April 21, 2014",75.04,76.02,74.85,75.88,6524133
"Tuesday, April 22, 2014",75.47,75.98,75.21,75.96,7237779
"Wednesday, April 23, 2014",75.58,75.88,74.92,74.96,14105037
"Thursday, April 24, 2014",81.19,81.43,80.1,81.11,27139726
"Friday, April 25, 2014",80.59,81.71,80.57,81.71,13938402
"Monday, April 28, 2014",81.8,85.11,81.79,84.87,23910240
"Tuesday, April 29, 2014",84.82,85.14,84.22,84.62,12049239
"Wednesday, April 30, 2014",84.66,85.63,84.26,84.3,16317269
"Thursday, May 1, 2014",84.57,84.97,83.77,84.5,8721774
"Friday, May 2, 2014",84.7,84.89,84.24,84.65,6839796
"Monday, May 5, 2014",84.3,85.86,84.29,85.85,10252394
"Tuesday, May 6, 2014",85.95,86.34,84.92,84.92,13377339
"Wednesday, May 7, 2014",85.01,85.33,83.96,84.62,10102284
"Thursday, May 8, 2014",84.04,84.92,83.77,84,8224909
"Friday, May 9, 2014",83.52,83.75,82.9,83.65,10414214
"Monday, May 12, 2014",83.92,84.81,83.91,84.69,7617811
"Tuesday, May 13, 2014",84.57,84.93,84.39,84.82,5704942
"Wednesday, May 14, 2014",84.63,85.34,84.53,84.84,5942978
"Thursday, May 15, 2014",84.96,85.23,84.01,84.12,8244533
"Friday, May 16, 2014",84.12,85.36,83.63,85.36,9870262
"Monday, May 19, 2014",85.38,86.76,85.33,86.37,11348432
"Tuesday, May 20, 2014",86.36,86.63,85.82,86.39,8386998
"Wednesday, May 21, 2014",86.29,86.67,86.01,86.62,7035702
"Thursday, May 22, 2014",86.66,87.12,86.3,86.75,7174135
"Friday, May 23, 2014",86.75,87.82,86.64,87.73,8293213
"Tuesday, May 27, 2014",87.98,89.41,87.95,89.38,12459515
"Wednesday, May 28, 2014",89.44,89.98,89.11,89.14,11274555
"Thursday, May 29, 2014",89.71,90.98,89.68,90.77,13445519
"Friday, May 30, 2014",91.14,92.02,89.84,90.43,20143591
"Monday, June 2, 2014",90.57,90.69,88.93,89.81,13191129
"Tuesday, June 3, 2014",89.78,91.25,89.75,91.08,10461660
"Wednesday, June 4, 2014",91.04,92.56,90.87,92.12,11981503
"Thursday, June 5, 2014",92.32,92.77,91.8,92.48,10850163
"Friday, June 6, 2014",92.86,93.04,92.07,92.22,12517273
"Monday, June 9, 2014",92.69,93.88,91.75,93.7,75414804
"Tuesday, June 10, 2014",94.64,95.05,93.57,94.25,62777042
"Wednesday, June 11, 2014",94.13,94.76,93.47,93.86,45681114
"Thursday, June 12, 2014",94.04,94.12,91.9,92.29,54748791
"Friday, June 13, 2014",92.18,92.44,90.88,91.28,54525280
"Monday, June 16, 2014",91.58,92.75,91.45,92.2,35561270
"Tuesday, June 17, 2014",92.4,92.7,91.8,92.08,29726347
"Wednesday, June 18, 2014",92.26,92.29,91.35,92.18,33514108
"Thursday, June 19, 2014",92.26,92.3,91.34,91.86,35527686
"Friday, June 20, 2014",91.92,92.55,90.9,90.91,100898066
"Monday, June 23, 2014",91.33,91.62,90.6,90.83,43694391
"Tuesday, June 24, 2014",90.75,91.74,90.19,90.28,39036087
"Wednesday, June 25, 2014",90.25,90.7,89.65,90.36,36868541
"Thursday, June 26, 2014",90.43,91.05,89.8,90.9,32629359
"Friday, June 27, 2014",90.86,92,90.77,91.98,64028803
"Monday, June 30, 2014",92.16,93.73,92.09,92.93,49589028
"Tuesday, July 1, 2014",93.56,94.07,93.13,93.52,38223477
"Wednesday, July 2, 2014",93.85,94.06,93.09,93.48,28465073
"Thursday, July 3, 2014",93.69,94.1,93.2,94.03,22891753
"Monday, July 7, 2014",94.15,95.99,94.1,95.97,56467939
"Tuesday, July 8, 2014",96.2,96.8,93.92,95.35,65221678
"Wednesday, July 9, 2014",95.45,95.95,94.76,95.39,36436440
"Thursday, July 10, 2014",93.75,95.55,93.52,95.04,39685552
"Friday, July 11, 2014",95.38,95.89,94.86,95.22,34018228
"Monday, July 14, 2014",95.86,96.89,95.65,96.45,42810155
"Tuesday, July 15, 2014",96.8,96.85,95.03,95.32,45696176
"Wednesday, July 16, 2014",97.02,97.1,94.74,94.78,53502415
"Thursday, July 17, 2014",95.04,95.28,92.57,93.09,57298243
"Friday, July 18, 2014",93.64,94.74,93.02,94.43,49987593
"Monday, July 21, 2014",95,95,93.72,93.94,39079002
"Tuesday, July 22, 2014",94.71,94.89,94.12,94.72,55196597
"Wednesday, July 23, 2014",95.43,97.88,95.17,97.19,92917719
"Thursday, July 24, 2014",97.08,97.32,96.42,97.03,45728843
"Friday, July 25, 2014",96.9,97.84,96.64,97.67,43469117
"Monday, July 28, 2014",97.8,99.24,97.55,99.02,55317689
"Tuesday, July 29, 2014",99.28,99.44,98.25,98.38,43143095
"Wednesday, July 30, 2014",98.38,98.7,97.67,98.15,33010001
"Thursday, July 31, 2014",97.18,97.45,95.33,95.6,56842647
"Friday, August 1, 2014",95,96.62,94.81,96.13,48511286
"Monday, August 4, 2014",96.35,96.58,95.17,95.59,39958144
"Tuesday, August 5, 2014",95.35,95.68,94.36,95.12,55932663
"Wednesday, August 6, 2014",94.8,95.48,94.71,94.96,38558342
"Thursday, August 7, 2014",94.92,95.95,94.1,94.48,46711179
"Friday, August 8, 2014",94.2,94.82,93.28,94.74,41865193
"Monday, August 11, 2014",95.29,96.08,94.84,95.99,36584844
"Tuesday, August 12, 2014",96.22,96.88,95.61,95.97,33795352
"Wednesday, August 13, 2014",96.17,97.24,96.04,97.24,31916439
"Thursday, August 14, 2014",97.39,97.57,96.8,97.5,28115566
"Friday, August 15, 2014",97.99,98.19,96.86,97.98,48951331
"Monday, August 18, 2014",98.48,99.37,97.98,99.16,47572413
"Tuesday, August 19, 2014",99.41,100.68,99.32,100.53,69399270
"Wednesday, August 20, 2014",100.48,101.09,99.95,100.57,52699192
"Thursday, August 21, 2014",100.55,100.94,100.11,100.58,33478198
"Friday, August 22, 2014",100.31,101.47,100.19,101.32,44183834
"Monday, August 25, 2014",101.81,102.17,101.28,101.54,40270173
"Tuesday, August 26, 2014",101.46,101.5,100.86,100.89,33151984
"Wednesday, August 27, 2014",101,102.57,100.7,102.13,52369011
"Thursday, August 28, 2014",101.59,102.78,101.56,102.25,68459801
"Friday, August 29, 2014",102.88,102.9,102.2,102.5,44595247
"Tuesday, September 2, 2014",103.04,103.74,102.72,103.3,53564262
"Wednesday, September 3, 2014",103.2,103.2,98.58,98.94,125420521
"Thursday, September 4, 2014",99,100.09,97.79,98.12,85718221
"Friday, September 5, 2014",98.89,99.39,98.31,98.97,58457035
"Monday, September 8, 2014",99.3,99.31,98.05,98.36,46356742
"Tuesday, September 9, 2014",99.11,103.08,96.14,97.99,189846255
"Wednesday, September 10, 2014",98.01,101.11,97.76,101,100869587
"Thursday, September 11, 2014",100.45,101.44,99.62,101.43,62399743
"Friday, September 12, 2014",101.22,102.19,101.08,101.66,64096903
"Monday, September 15, 2014",102.81,103.05,101.44,101.63,61316516
"Tuesday, September 16, 2014",99.8,101.26,98.89,100.86,66908133
"Wednesday, September 17, 2014",101.27,101.8,100.59,101.58,60926498
"Thursday, September 18, 2014",101.93,102.35,101.56,101.79,37299435
"Friday, September 19, 2014",102.23,102.35,100.88,100.96,70902406
"Monday, September 22, 2014",101.8,102.14,100.58,101.06,52788426
"Tuesday, September 23, 2014",100.6,102.94,100.54,102.64,63402196
"Wednesday, September 24, 2014",102.16,102.85,101.2,101.75,60171828
"Thursday, September 25, 2014",100.51,100.71,97.72,97.87,100091990
"Friday, September 26, 2014",98.53,100.75,98.4,100.75,62370501
"Monday, September 29, 2014",98.65,100.44,98.63,100.11,49766312
"Tuesday, September 30, 2014",100.81,101.54,100.53,100.75,55264139
"Wednesday, October 1, 2014",100.59,100.69,98.7,99.18,51491286
"Thursday, October 2, 2014",99.27,100.22,98.04,99.9,47757828
"Friday, October 3, 2014",99.44,100.21,99.04,99.62,43469585
"Monday, October 6, 2014",99.95,100.65,99.42,99.62,37051182
"Tuesday, October 7, 2014",99.43,100.12,98.73,98.75,42094183
"Wednesday, October 8, 2014",98.76,101.11,98.31,100.8,57404674
"Thursday, October 9, 2014",101.54,102.38,100.61,101.02,77376525
"Friday, October 10, 2014",100.69,102.03,100.3,100.73,66331592
"Monday, October 13, 2014",101.33,101.78,99.81,99.81,53583368
"Tuesday, October 14, 2014",100.39,100.52,98.57,98.75,63688562
"Wednesday, October 15, 2014",97.97,99.15,95.18,97.54,100933600
"Thursday, October 16, 2014",95.55,97.72,95.41,96.26,72154523
"Friday, October 17, 2014",97.5,99,96.81,97.67,68179688
"Monday, October 20, 2014",98.32,99.96,98.22,99.76,77517279
"Tuesday, October 21, 2014",103.02,103.02,101.27,102.47,94623904
"Wednesday, October 22, 2014",102.84,104.11,102.6,102.99,68263146
"Thursday, October 23, 2014",104.08,105.05,103.63,104.83,71074674
"Friday, October 24, 2014",105.18,105.49,104.53,105.22,47053916
"Monday, October 27, 2014",104.85,105.48,104.7,105.11,34187701
"Tuesday, October 28, 2014",105.4,106.74,105.35,106.74,48060949
"Wednesday, October 29, 2014",106.65,107.37,106.36,107.34,52687879
"Thursday, October 30, 2014",106.96,107.35,105.9,106.98,40654793
"Friday, October 31, 2014",108.01,108.04,107.21,108,44639285
"Monday, November 3, 2014",108.22,110.3,108.01,109.4,52282550
"Tuesday, November 4, 2014",109.36,109.49,107.72,108.6,41574365
"Wednesday, November 5, 2014",109.1,109.3,108.13,108.86,37435905
"Thursday, November 6, 2014",108.6,108.79,107.8,108.7,34968457
"Friday, November 7, 2014",108.75,109.32,108.55,109.01,33691535
"Monday, November 10, 2014",109.02,109.33,108.67,108.83,27195547
"Tuesday, November 11, 2014",108.7,109.75,108.4,109.7,27442252
"Wednesday, November 12, 2014",109.38,111.43,109.37,111.25,46942431
"Thursday, November 13, 2014",111.8,113.45,111.6,112.82,59522855
"Friday, November 14, 2014",113.15,114.19,113.05,114.18,44063595
"Monday, November 17, 2014",114.27,117.28,113.3,113.99,46746712
"Tuesday, November 18, 2014",113.94,115.69,113.89,115.47,44223978
"Wednesday, November 19, 2014",115.44,115.74,113.8,114.67,41869160
"Thursday, November 20, 2014",114.91,116.86,114.85,116.31,43395537
"Friday, November 21, 2014",117.51,117.57,116.03,116.47,57179298
"Monday, November 24, 2014",116.87,118.77,116.62,118.63,47450824
"Tuesday, November 25, 2014",119.07,119.75,117.45,117.6,68840440
"Wednesday, November 26, 2014",117.94,119.1,117.83,119,40831886
